CHK-PGM   ;XXP0001             ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090814;74746;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;XXP0002             ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090814;74809;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;HMP1000             ;*ALL                ;                    ;                    ;0;APG       ;APGS8     ;CFP9001   ;20090814;74824;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;HMP1001             ;*ALL                ;                    ;                    ;0;APG       ;APGS8     ;CFP9001   ;20090814;74830;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;CRP0001             ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090814;75522;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-TYP   ;CHKSRC              ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090814;75522;          ;          ;          ;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-TYP   ;CHKSRC              ;APG                 ;                    ;                    ;0;          ;          ;          ;0;0;          ;          ;          ;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;CFP0200             ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090817;174131;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-TYP   ;CONFIG              ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090817;174132;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-TYP   ;HILFE               ;*ALL                ;                    ;                    ;0;APG       ;APGS3     ;CFP9001   ;20090817;174247;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
